frame 300
p 1
1.586874927 -0.954530315 0.760527386
1.516886169 -0.949976777 0.365881931
1.555190062 -0.876348083 0.001580972
1.569751465 -0.590105844 0.792516529
1.623950600 -0.595135120 1.092710506
1.686678181 -0.704693543 1.368200650
1.592648443 -1.016141070 1.336939508
1.587546903 -1.036931629 1.084151779
1.496123603 -1.048766594 0.796658991
1.562875169 -0.847419014 1.473596173
1.471917471 -0.802999230 1.597168349
p 4
0.253222932 -1.012534870 -0.008940342
0.159421691 -1.067092403 0.371333367
0.126383183 -1.133261123 0.718614327
-0.098217787 -0.943391706 0.734954942
-0.138185521 -0.971708675 0.374803016
-0.177194918 -1.016318914 -0.005296822
0.177949732 -1.306435517 0.678876697
0.085091389 -1.265876979 0.974808234
0.095809212 -1.195006929 1.272112613
-0.126708865 -0.848041554 1.231354122
-0.138279146 -0.723545189 0.976029829
0.023105040 -0.624822295 0.709172855
0.025425432 -0.935069328 1.353074321
0.110729401 -0.835688670 1.463722468
frame 568
p 1
-0.098527062 0.018773907 -0.016157110
-0.021906534 0.022136305 0.350287345
-0.012824810 0.076755091 0.713296267
0.113816184 0.220770315 0.727014933
0.103295288 0.202285567 0.351468207
0.100882082 0.174943394 -0.039244943
0.217716490 -0.267430284 0.834744607
-0.002894791 -0.075338422 0.990012017
-0.078613575 0.037310049 1.280647492
0.116213633 0.317782355 1.291958902
0.132747017 0.385694785 1.008404334
0.178217126 0.231998946 0.896255102
0.039418430 0.143609623 1.430890193
0.061827537 0.130155252 1.645147938
p 3
1.779712347 -0.850746033 0.019509911
1.745211025 -0.824314574 0.392207131
1.665409641 -0.739285995 0.776026201
1.572644611 -0.970687176 0.774150789
1.543702762 -0.981146967 0.375735037
1.588051421 -0.921927164 0.027358903
1.587763500 -0.571714672 0.794226812
1.639994184 -0.575950200 1.095146534
1.701489914 -0.684894697 1.370942751
1.610522465 -0.998096992 1.339318944
1.630732807 -1.051063226 1.077565605
1.525931410 -1.050873883 0.801446639
1.578544479 -0.828569895 1.476323743
1.486702448 -0.784262286 1.600075919
p 4
0.216854895 -1.029959400 0.012998166
0.150918401 -1.097528811 0.390513700
0.058707273 -1.147280594 0.752196565
-0.149619029 -0.942858421 0.738723568
-0.133280795 -0.996834908 0.380091156
-0.162619875 -1.045713287 -0.003055945
0.185958490 -1.424134601 0.706563077
0.076910537 -1.288567742 0.996069782
0.007811729 -1.197562182 1.272271805
-0.140698136 -0.836637650 1.228349780
-0.184199401 -0.754533112 0.965909665
-0.075437744 -0.688200805 0.682936782
-0.012863192 -0.941463805 1.355907683
0.110285745 -0.811911936 1.482114700
frame 569
p 1
-0.098527062 0.018773907 -0.016157110
-0.021906534 0.022136305 0.350287345
-0.012824810 0.076755091 0.713296267
0.113816184 0.220770315 0.727014933
0.103295288 0.202285567 0.351468207
0.100882082 0.174943394 -0.039244943
0.195532883 -0.272739142 0.848348874
-0.001650624 -0.082170780 0.999478058
-0.045791393 0.026894257 1.271466320
0.123949483 0.301927079 1.290315599
0.132747017 0.385694785 1.008404334
0.178217126 0.231998946 0.896255102
0.039418430 0.143609623 1.430890193
0.061827537 0.130155252 1.645147938
p 3
1.779712347 -0.850746033 0.019509911
1.745211025 -0.824314574 0.392207131
1.671247256 -0.739925827 0.774990950
1.604006020 -1.004100266 0.759693111
1.544592615 -0.993657125 0.389207136
1.597517974 -0.982861744 0.019860062
1.664563182 -0.580069640 0.784965769
1.690050465 -0.577979273 1.087414445
1.706762819 -0.685381057 1.370542743
1.616047557 -0.998971367 1.338848410
1.636444246 -1.051972422 1.076847651
1.531767613 -1.051854479 0.800426449
1.583697142 -0.829191949 1.476009798
1.491529201 -0.784777000 1.599885406
p 4
0.138012032 -1.027476108 0.045483045
0.128763789 -1.144088029 0.412191570
0.045598182 -1.192742072 0.751215555
-0.156664666 -0.978523726 0.720091760
-0.169040424 -0.993332788 0.379342173
-0.175449081 -1.052532391 -0.003955615
-0.212098142 -1.285190545 0.772893875
-0.155627228 -1.246686889 1.044052568
-0.049131196 -1.197369387 1.281499960
-0.167257089 -0.848126032 1.234868046
-0.211901442 -0.810318540 0.954700168
-0.156409352 -0.770084214 0.655419797
-0.023980436 -0.951828034 1.354116668
0.064115564 -0.809744014 1.476545605
frame 570
p 1
-0.098527062 0.018773907 -0.016157110
-0.021906534 0.022136305 0.350287345
-0.012824810 0.076755091 0.713296267
0.113816184 0.220770315 0.727014933
0.103295288 0.202285567 0.351468207
0.100882082 0.174943394 -0.039244943
0.195532883 -0.272739142 0.848348874
0.011218218 -0.113188201 0.991548477
-0.047307988 0.022703486 1.279522795
0.123949483 0.301927079 1.290315599
0.145537322 0.363595163 0.999948745
0.198595196 0.201698881 0.874580463
0.039418430 0.143609623 1.430890193
0.061827537 0.130155252 1.645147938
p 3
1.779712347 -0.850746033 0.019509911
1.745211025 -0.824314574 0.392207131
1.671247256 -0.739925827 0.774990950
1.604006020 -1.004100266 0.759693111
1.563708529 -1.021796575 0.380610014
1.588590678 -1.013302326 0.029793296
1.664563182 -0.580069640 0.784965769
1.690050465 -0.577979273 1.087414445
1.706762819 -0.685381057 1.370542743
1.616047557 -0.998971367 1.338848410
1.636444246 -1.051972422 1.076847651
1.531767613 -1.051854479 0.800426449
1.583697142 -0.829191949 1.476009798
1.491529201 -0.784777000 1.599885406
p 4
0.093557242 -1.195532168 -0.020056258
0.093876225 -1.170910403 0.382714904
-0.011974798 -1.171182526 0.781605041
-0.156664666 -0.978523726 0.720091760
-0.176899177 -0.991285007 0.382089017
-0.175449081 -1.052532391 -0.003955615
-0.296311021 -1.252280635 0.813586434
-0.177110080 -1.283980477 1.050140879
-0.057856208 -1.225408399 1.287561757
-0.190834758 -0.843107666 1.234423689
-0.289608452 -0.814928681 0.959243999
-0.221803123 -0.854536239 0.644457408
-0.049291688 -0.957932873 1.354312409
0.013999763 -0.815915486 1.476478632
frame 571
p 1
-0.098527062 0.018773907 -0.016157110
-0.021906534 0.022136305 0.350287345
-0.012824810 0.076755091 0.713296267
0.113816184 0.220770315 0.727014933
0.103295288 0.202285567 0.351468207
0.100882082 0.174943394 -0.039244943
0.190038173 -0.273511650 0.850985409
0.006495231 -0.114206856 0.993750286
-0.051518867 0.021655200 1.281286098
0.119723033 0.300583189 1.291959613
0.141130885 0.361999923 1.001833688
0.193640747 0.200303072 0.876832840
0.035335565 0.142485341 1.432448884
0.057888101 0.129151361 1.646511996
p 3
1.779712347 -0.850746033 0.019509911
1.745211025 -0.824314574 0.392207131
1.723695025 -0.808949269 0.766859164
1.611276359 -1.021985198 0.795945225
1.569279504 -1.079785101 0.398274550
1.602109563 -1.087510312 0.027351650
1.733866272 -0.594893079 0.786459715
1.690050465 -0.577979273 1.087414445
1.738517738 -0.688197262 1.360695182
1.619023977 -1.011464065 1.347170130
1.636444246 -1.051972422 1.076847651
1.559522517 -1.089192175 0.786272177
1.583697142 -0.829191949 1.476009798
1.491529201 -0.784777000 1.599885406
p 4
0.033228879 -1.290525711 0.002974630
0.108185512 -1.240888587 0.368436345
0.023819199 -1.229147410 0.777007544
-0.137599923 -1.008511434 0.719978195
-0.194499171 -1.014806373 0.365725861
-0.175449081 -1.052532391 -0.003955615
-0.296311021 -1.252280635 0.813586434
-0.177570138 -1.291496795 1.062583679
-0.115062028 -1.215688579 1.271158665
-0.202769341 -0.890508870 1.228695714
-0.306342101 -0.845706482 0.944862964
-0.267991856 -0.910210556 0.640902376
-0.089646129 -0.962395602 1.357471685
-0.014899664 -0.790599454 1.482905241
frame 572
p 1
-0.098527062 0.018773907 -0.016157110
-0.021906534 0.022136305 0.350287345
-0.012824810 0.076755091 0.713296267
0.113816184 0.220770315 0.727014933
0.103295288 0.202285567 0.351468207
0.100882082 0.174943394 -0.039244943
0.188100208 -0.274428986 0.852899060
0.004894314 -0.115199491 0.995420658
-0.052938766 0.020739523 1.282753925
0.118246578 0.299575938 1.293346233
0.139612205 0.360814092 1.003293354
0.191865430 0.199187294 0.878502569
0.033945111 0.141580405 1.433820208
0.056543615 0.128343397 1.647807017
p 3
1.779712347 -0.850746033 0.019509911
1.745211025 -0.824314574 0.392207131
1.734926837 -0.823498803 0.763183842
1.621401115 -1.036532498 0.792532364
1.569279504 -1.079785101 0.398274550
1.596706422 -1.138905108 0.034589282
1.708385978 -0.565440630 0.797055846
1.701075617 -0.591815680 1.084581155
1.750363529 -0.702856268 1.358547788
1.629669036 -1.026437285 1.345086521
1.609206438 -1.070206256 1.092626367
1.589581425 -1.120300572 0.797515214
1.594390588 -0.843703367 1.474245580
1.501576048 -0.798822635 1.598458524
p 4
-0.035676650 -1.386466402 0.007457476
0.060326995 -1.260549885 0.357429596
0.008393785 -1.236822395 0.770787834
-0.163639462 -1.010849562 0.713816146
-0.170200014 -1.039947901 0.357176590
-0.188701577 -1.026778012 -0.000744704
-0.239958248 -1.292740158 0.803266855
-0.186138622 -1.304309905 1.059968430
-0.070560785 -1.256567022 1.278351845
-0.206151168 -0.907363228 1.228325620
-0.325305020 -0.893387506 0.963590534
-0.310875792 -0.936116454 0.660852488
-0.093627942 -0.980461668 1.358171419
-0.026295664 -0.801725822 1.474129741
frame 573
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.012824810 0.076755091 0.713296267
0.113816184 0.220770315 0.727014933
0.103295288 0.202285567 0.351468207
0.100882082 0.174943394 -0.039244943
0.184542315 -0.274271431 0.853622991
0.001770092 -0.115214359 0.995953874
-0.040318973 -0.008696227 1.267914206
0.123706402 0.286539035 1.286952863
0.136720799 0.360413656 1.003721545
0.189114385 0.196961205 0.880588971
0.043527696 0.117856743 1.426185952
0.049185375 0.137202834 1.650367899
p 3
1.779712347 -0.850746033 0.019509911
1.768542228 -0.849064256 0.375171007
1.729387383 -0.844725569 0.761391237
1.614074580 -1.056768082 0.791149302
1.582220721 -1.098958557 0.392538846
1.612841802 -1.165393942 0.028326075
1.704526256 -0.586846635 0.794771685
1.698137425 -0.613462603 1.082372218
1.748606830 -0.725292323 1.356626566
1.625218875 -1.047872054 1.343461758
1.603193534 -1.090967017 1.091014943
1.581872854 -1.140320458 0.796125680
1.586239548 -0.854946279 1.470311577
1.506025454 -0.812857586 1.579301951
p 4
-0.150314273 -1.346774425 0.044064532
0.008860682 -1.268141775 0.375377838
-0.009753944 -1.232471956 0.759078271
-0.190765932 -1.012656172 0.701552681
-0.180201627 -1.029697956 0.355456912
-0.189368090 -1.031655367 -0.010015640
-0.134586470 -1.337699536 0.770620355
-0.177922845 -1.317308822 1.054923674
-0.037854809 -1.288328030 1.288171584
-0.217982399 -0.909005580 1.221603363
-0.336196547 -0.917970493 0.988747264
-0.337729157 -0.947608144 0.661291399
-0.088538214 -1.004685663 1.365862739
-0.016690789 -0.856135085 1.506206614
frame 574
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.024514608 0.061675998 0.733123444
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.184542315 -0.274271431 0.853622991
0.001770092 -0.115214359 0.995953874
-0.040318973 -0.008696227 1.267914206
0.120017537 0.290310316 1.281045834
0.123271442 0.353780837 1.011913784
0.185715925 0.218724300 0.852045554
0.043527696 0.117856743 1.426185952
0.049185375 0.137202834 1.650367899
p 3
1.779712347 -0.850746033 0.019509911
1.768542228 -0.849064256 0.375171007
1.686836494 -0.816340503 0.775862600
1.577244852 -1.064794070 0.785858682
1.598937095 -1.125848796 0.387428141
1.612841802 -1.165393942 0.028326075
1.713648712 -0.602610100 0.766597577
1.755149529 -0.680311400 1.074576220
1.708197628 -0.730275150 1.358954864
1.582519528 -1.049655887 1.346254031
1.558394467 -1.091863968 1.095705256
1.534389698 -1.139997475 0.803380039
1.546730829 -0.858685320 1.472031115
1.468573899 -0.817110664 1.580263274
frame 575
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.024514608 0.061675998 0.733123444
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.184542315 -0.274271431 0.853622991
0.001770092 -0.115214359 0.995953874
-0.040318973 -0.008696227 1.267914206
0.120017537 0.290310316 1.281045834
0.123271442 0.353780837 1.011913784
0.185715925 0.218724300 0.852045554
0.052695110 0.104721081 1.416823534
0.082141740 0.089983670 1.620292760
p 3
1.806071974 -0.865397289 -0.018623773
1.768542228 -0.849064256 0.375171007
1.699472780 -0.845444541 0.767497559
1.606537089 -1.091386819 0.766459811
1.653266743 -1.140552914 0.380521838
1.672697614 -1.179942955 -0.002164220
1.684101470 -0.631715358 0.771024914
1.770231847 -0.709957295 1.066975036
1.723700911 -0.760317033 1.352675355
1.595061714 -1.079615561 1.340286075
1.569590590 -1.121260104 1.088872180
1.544218193 -1.168826876 0.795698812
1.560173931 -0.888145544 1.466498541
1.481620351 -0.846025578 1.575229736
frame 576
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.024514608 0.061675998 0.733123444
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.184542315 -0.274271431 0.853622991
0.001770092 -0.115214359 0.995953874
-0.040318973 -0.008696227 1.267914206
0.120017537 0.290310316 1.281045834
0.123271442 0.353780837 1.011913784
0.185715925 0.218724300 0.852045554
0.061742228 0.104519617 1.417636001
0.113842756 0.089109777 1.623872604
p 2
0.727866207 0.592364453 -0.022218719
0.667731494 0.541358703 0.434636619
0.639458442 0.549001043 0.798534992
0.866223578 0.458174402 0.780108826
0.912150972 0.368671037 0.398582649
0.879310240 0.388002438 -0.014256923
0.430977667 0.420881053 1.347756189
0.490579870 0.551082983 1.096259347
0.566018243 0.626074979 1.366972035
0.925996801 0.467789629 1.363172497
0.872384573 0.499443825 1.119400654
0.801948738 0.446625913 0.881174985
0.722989844 0.503555434 1.496864808
0.686772579 0.460036915 1.658312650
p 3
1.806071974 -0.865397289 -0.018623773
1.740480195 -0.880071904 0.386406219
1.680322475 -0.877646213 0.766472619
1.642108011 -1.133516707 0.757650757
1.653266743 -1.140552914 0.380521838
1.672697614 -1.179942955 -0.002164220
1.667852204 -0.664863902 0.769161473
1.756004818 -0.744233605 1.064693118
1.711306722 -0.794935368 1.350380492
1.578191095 -1.111860934 1.338553505
1.549942692 -1.152226294 1.087618123
1.521477113 -1.198333780 0.795388171
1.545820609 -0.924201477 1.469316645
1.468885379 -0.877823385 1.571238388
frame 577
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.024514608 0.061675998 0.733123444
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.184542315 -0.274271431 0.853622991
0.001770092 -0.115214359 0.995953874
-0.040318973 -0.008696227 1.267914206
0.120017537 0.290310316 1.281045834
0.123271442 0.353780837 1.011913784
0.185715925 0.218724300 0.852045554
0.064180701 0.099407993 1.416660211
0.122874546 0.070594584 1.621254936
p 2
0.727866207 0.592364453 -0.022218719
0.667731494 0.541358703 0.434636619
0.639458442 0.549001043 0.798534992
0.866223578 0.458174402 0.780108826
0.912150972 0.368671037 0.398582649
0.879310240 0.388002438 -0.014256923
0.430977667 0.420881053 1.347756189
0.490579870 0.551082983 1.096259347
0.566018243 0.626074979 1.366972035
0.925996801 0.467789629 1.363172497
0.872384573 0.499443825 1.119400654
0.801948738 0.446625913 0.881174985
0.722989844 0.503555434 1.496864808
0.686772579 0.460036915 1.658312650
p 3
1.815028601 -0.883331292 -0.015733444
1.757806161 -0.901232043 0.376691267
1.686596259 -0.892744859 0.772191030
1.599699046 -1.134359981 0.764341358
1.611986498 -1.148346871 0.390800359
1.672697614 -1.179942955 -0.002164220
1.611379562 -0.673298086 0.785439733
1.685505401 -0.745902283 1.072405041
1.664564220 -0.800882301 1.357027735
1.540690356 -1.113877598 1.340991579
1.510641484 -1.153429358 1.091715624
1.479890917 -1.198430757 0.801722895
1.511018197 -0.927910950 1.470805398
1.435948888 -0.882083300 1.572071857
frame 578
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.024514608 0.061675998 0.733123444
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.182599021 -0.275179085 0.855538405
0.000164697 -0.116198615 0.997626091
-0.041761323 -0.009606851 1.269404489
0.118549517 0.289291600 1.282436410
0.121722600 0.352627505 1.013387771
0.184057265 0.217524480 0.853658865
0.062761097 0.098500112 1.418059581
0.121452674 0.069791218 1.622596706
p 2
0.727866207 0.592364453 -0.022218719
0.667731494 0.541358703 0.434636619
0.639458442 0.549001043 0.798534992
0.866223578 0.458174402 0.780108826
0.922359506 0.352254345 0.397435923
0.879310240 0.388002438 -0.014256923
0.430977667 0.420881053 1.347756189
0.490579870 0.551082983 1.096259347
0.566018243 0.626074979 1.366972035
0.925996801 0.467789629 1.363172497
0.872384573 0.499443825 1.119400654
0.801948738 0.446625913 0.881174985
0.722989844 0.503555434 1.496864808
0.686772579 0.460036915 1.658312650
p 3
1.815028601 -0.883331292 -0.015733444
1.737818800 -0.910292602 0.391013801
1.676132639 -0.924513259 0.772424702
1.573398070 -1.145040566 0.769727582
1.637371612 -1.184354310 0.377241410
1.672697614 -1.179942955 -0.002164220
1.627323366 -0.776109915 0.767290139
1.694780329 -0.823065453 1.064690901
1.660244551 -0.877324268 1.352396708
1.564214858 -1.192581007 1.332232978
1.550593100 -1.235625982 1.080634337
1.455632116 -1.228282149 0.831819015
1.537496385 -1.006053503 1.462913949
1.461270023 -0.958582041 1.565081852
frame 579
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.024514608 0.061675998 0.733123444
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.267313081 -0.277773293 0.836843764
0.047393473 -0.109841617 0.981206961
-0.041822057 -0.011316550 1.272077110
0.118365155 0.287589785 1.284956972
0.117846357 0.344686750 1.023966244
0.214093075 0.221497829 0.846841817
0.070047569 0.084225918 1.415125230
0.148846086 0.021955508 1.607795440
p 2
0.727866207 0.592364453 -0.022218719
0.667731494 0.541358703 0.434636619
0.639458442 0.549001043 0.798534992
0.866223578 0.458174402 0.780108826
0.922359506 0.352254345 0.397435923
0.879310240 0.388002438 -0.014256923
0.453346966 0.391947962 1.335273095
0.489069351 0.535594982 1.118992260
0.566018243 0.626074979 1.366972035
0.925996801 0.467789629 1.363172497
0.872384573 0.499443825 1.119400654
0.801948738 0.446625913 0.881174985
0.722989844 0.503555434 1.496864808
0.686772579 0.460036915 1.658312650
p 3
1.771751317 -0.875064508 -0.011918626
1.674103319 -0.922567729 0.395987334
1.667700150 -0.960737378 0.773543915
1.549613956 -1.160415578 0.776040602
1.637371612 -1.184354310 0.377241410
1.672697614 -1.179942955 -0.002164220
1.620264919 -0.812333538 0.767878082
1.689894421 -0.860388721 1.065166562
1.656640991 -0.914882645 1.353259922
1.556943149 -1.228713067 1.333658467
1.541143185 -1.270928041 1.082163352
1.443932299 -1.262093708 0.833739881
1.532572779 -1.042598775 1.464104659
1.456958243 -0.994769996 1.566241780
frame 580
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.024514608 0.061675998 0.733123444
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.267313081 -0.277773293 0.836843764
0.047393473 -0.109841617 0.981206961
-0.041822057 -0.011316550 1.272077110
0.118365155 0.287589785 1.284956972
0.117846357 0.344686750 1.023966244
0.214093075 0.221497829 0.846841817
0.061738681 0.083512107 1.416108719
0.119295837 0.019791291 1.610694219
p 2
0.727866207 0.592364453 -0.022218719
0.667731494 0.541358703 0.434636619
0.639458442 0.549001043 0.798534992
0.863347490 0.437670506 0.781522084
0.876306420 0.348169072 0.407099828
0.902836772 0.364711216 -0.003270809
0.464860012 0.383920768 1.320977990
0.493330595 0.527995742 1.119157139
0.580616446 0.606490211 1.364797062
0.928906343 0.472882956 1.352530215
0.872384573 0.499443825 1.119400654
0.801948738 0.446625913 0.881174985
0.722989844 0.503555434 1.496864808
0.686772579 0.460036915 1.658312650
p 3
1.798620897 -0.907249560 -0.030731640
1.674103319 -0.922567729 0.395987334
1.646290978 -0.983393838 0.774106499
1.526179265 -1.181228067 0.777159257
1.611478575 -1.179347695 0.383549634
1.672697614 -1.179942955 -0.002164220
1.632660520 -0.903758246 0.776192993
1.671977755 -0.884497657 1.064455104
1.640306263 -0.939279726 1.352193782
1.537278688 -1.250922659 1.333030576
1.519249445 -1.292088379 1.082218572
1.420260201 -1.281973651 0.834746739
1.515501197 -1.065906918 1.463048190
1.440858820 -1.018041508 1.564971419
frame 581
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.024514608 0.061675998 0.733123444
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.220905759 -0.184984824 0.868290442
0.040244553 -0.092827602 0.985591243
-0.031982140 -0.028772760 1.261220743
0.118365155 0.287589785 1.284956972
0.117846357 0.344686750 1.023966244
0.214093075 0.221497829 0.846841817
0.061738681 0.083512107 1.416108719
0.119295837 0.019791291 1.610694219
p 2
0.732313140 0.586887300 -0.025232707
0.666619389 0.545256255 0.431056264
0.640378299 0.542789321 0.797155049
0.864550458 0.431051077 0.780079382
0.880996168 0.336704314 0.410155622
0.915271705 0.351217797 0.000018856
0.465875703 0.377569622 1.319919301
0.494307743 0.521835626 1.117939826
0.582373200 0.600123694 1.363710303
0.931207278 0.465929970 1.351392832
0.873998501 0.492790058 1.118097088
0.803144220 0.440062930 0.879768615
0.724993285 0.496877609 1.495883272
0.688872117 0.453282279 1.657500355
p 3
1.733005480 -0.950026739 -0.009611816
1.673159970 -0.976944335 0.403112476
1.656506253 -1.020737409 0.783146740
1.569256591 -1.218131867 0.770131240
1.573329341 -1.165703023 0.384476102
1.672697614 -1.179942955 -0.002164220
1.581573058 -0.879566998 0.810229952
1.649000656 -0.900419635 1.059803405
1.640133728 -0.965916798 1.349811937
1.534262621 -1.276441599 1.330944261
1.514603429 -1.316796755 1.080042771
1.414172118 -1.305610206 0.832679672
1.514142579 -1.091794281 1.460967351
1.439650080 -1.043569204 1.562993010
frame 582
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.024514608 0.061675998 0.733123444
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.220905759 -0.184984824 0.868290442
0.040244553 -0.092827602 0.985591243
-0.031982140 -0.028772760 1.261220743
0.118365155 0.287589785 1.284956972
0.105507273 0.347672687 1.019541544
0.214093075 0.221497829 0.846841817
0.061738681 0.083512107 1.416108719
0.119295837 0.019791291 1.610694219
p 2
0.729558407 0.591505752 -0.025598037
0.668265900 0.539413316 0.436436107
0.643673944 0.542967770 0.789668609
0.876654669 0.415750429 0.774881446
0.892783413 0.321265596 0.403812176
0.942906479 0.315259614 -0.015351754
0.475821845 0.362677225 1.316666833
0.504168074 0.507724913 1.114067504
0.593985207 0.585496496 1.360482882
0.945171245 0.449735135 1.347972686
0.886167012 0.477518957 1.114010710
0.814768575 0.424918369 0.874945597
0.737432900 0.481356426 1.493095066
0.701358267 0.437439172 1.655334198
p 3
1.659910675 -0.964284053 0.013133785
1.673159970 -0.976944335 0.403112476
1.639079136 -1.026523975 0.785194318
1.551083182 -1.222950998 0.772417893
1.603826022 -1.208245908 0.366110913
1.672697614 -1.179942955 -0.002164220
1.546145116 -0.890899085 0.826975949
1.633470538 -0.907048896 1.060817937
1.645538811 -0.985130745 1.363890763
1.517554477 -1.289133143 1.343587491
1.497468858 -1.321593404 1.081359133
1.396288794 -1.309851443 0.834793760
1.499425755 -1.097899040 1.461219308
1.425721359 -1.049856180 1.562990928
frame 583
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.013020847 0.041323987 0.716618311
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.202888232 -0.151586873 0.883508368
0.040244553 -0.092827602 0.985591243
-0.023928989 -0.046598352 1.255646987
0.118365155 0.287589785 1.284956972
0.105507273 0.347672687 1.019541544
0.214093075 0.221497829 0.846841817
0.061738681 0.083512107 1.416108719
0.119295837 0.019791291 1.610694219
p 2
0.734016804 0.586023999 -0.028621161
0.672675518 0.533778349 0.433974206
0.649498396 0.534130842 0.791223893
0.883420653 0.406164737 0.776509604
0.897488882 0.315072514 0.401274787
0.938445671 0.283623530 -0.006627964
0.490308687 0.343381496 1.312541990
0.515324410 0.492675271 1.111957737
0.599569362 0.577254391 1.362807500
0.952205753 0.440472935 1.350462139
0.893333029 0.468136859 1.115936537
0.821423466 0.415499016 0.876645757
0.743705462 0.472622399 1.495689633
0.707425981 0.428806716 1.658206517
p 3
1.661502153 -1.026136793 0.018579846
1.619373629 -0.985369667 0.394741374
1.617354427 -1.012867569 0.792884774
1.543105335 -1.218688948 0.764230960
1.603826022 -1.208245908 0.366110913
1.672697614 -1.179942955 -0.002164220
1.555000026 -0.917830730 0.822172306
1.673207587 -0.950690250 1.070329048
1.656426328 -1.013658913 1.360670694
1.525703355 -1.317083699 1.340571285
1.504187361 -1.348712470 1.077702117
1.433022226 -1.371328344 0.802208984
1.508447246 -1.125579278 1.458451023
1.434353586 -1.076958738 1.560534753
frame 584
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.013020847 0.041323987 0.716618311
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.177710902 -0.129283936 0.894239518
0.020424576 -0.074164927 0.990640619
-0.035453110 -0.046871648 1.256958301
0.111132838 0.274790797 1.289152457
0.102965257 0.333069154 1.011479860
0.201456618 0.220257660 0.849156711
0.050650954 0.082846750 1.416944650
0.108243732 0.019380505 1.611117365
p 2
0.727327542 0.594242637 -0.024086232
0.670471095 0.536597033 0.435205294
0.650931809 0.535206273 0.786573105
0.882175657 0.376740303 0.770660425
0.917935642 0.293202113 0.383817278
0.959068026 0.261623859 -0.026575378
0.507284674 0.322621624 1.301668202
0.566157298 0.463920667 1.113350533
0.618852227 0.557167023 1.351857289
0.976008062 0.417970431 1.338642614
0.940623768 0.450474390 1.058070570
0.831665703 0.386947563 0.888319723
0.764864634 0.451187723 1.485332291
0.728366091 0.407059185 1.649092663
p 3
1.569163880 -1.034110526 0.028083183
1.524102421 -0.962872011 0.407568566
1.608706707 -1.015744577 0.793896704
1.534005586 -1.221056151 0.765402082
1.603826022 -1.208245908 0.366110913
1.679270142 -1.189678478 -0.005644224
1.568841655 -0.914873305 0.805451072
1.665304711 -0.953941963 1.070853576
1.648928646 -1.016928145 1.360889959
1.517570158 -1.319637504 1.340904105
1.495558164 -1.351042269 1.078374363
1.442056130 -1.377693106 0.800037232
1.501016907 -1.128573928 1.458585933
1.427320078 -1.080048927 1.560540627
frame 585
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.013020847 0.041323987 0.716618311
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.174279155 -0.129252372 0.894904199
0.017312573 -0.074217392 0.991168728
-0.038328305 -0.046938237 1.257286009
0.108372929 0.274475472 1.289413558
0.100068971 0.332701530 1.011919360
0.198303561 0.219949638 0.849734781
0.047883919 0.082682216 1.417153732
0.105485808 0.019279753 1.611223483
p 2
0.738469728 0.580532193 -0.031643256
